example_id,source_group_id,split,id,query,active_unit_count,vehicle_unit_count,has_vehicle_target,domains,issue_codes,initial_status,final_status
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13260,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13260,train,13260,启动儿童座椅自然通风,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13261,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13261,train,13261,关闭氛围灯熄屏,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13262,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13262,train,13262,查看蓝牙启动了没有,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13263,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13263,train,13263,主驾别吹脸,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13264,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13264,train,13264,关闭车窗锁键,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13265,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13265,train,13265,扣一下后备箱的门,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13266,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13266,train,13266,点些那个名字是小红acbd这个歌单,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13267,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13267,train,13267,星空顶换一个主题,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13268,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13268,train,13268,唱个顾勇者,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13269,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13269,train,13269,查一下净水器的水质,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13270,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13270,train,13270,关闭语音导航,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13271,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13271,train,13271,把视频的音量调大一点,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13272,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13272,train,13272,打开天窗打开主驾驶玻璃,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13273,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13273,train,13273,给我放首方文山作词的音乐行吗,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13274,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13274,train,13274,我要放歌人生态度,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13275,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13275,train,13275,萧县有什么问题吗,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13276,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13276,train,13276,晚餐吃什么菜,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13277,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13277,train,13277,关掉空调关掉电源,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13278,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13278,train,13278,仪表调到最亮中控屏调到最亮,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13279,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13279,train,13279,播放9号的财经新闻,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13280,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13280,train,13280,我想去上海,1,0,False,地图,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13281,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13281,train,13281,车温还是调到最高吧,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13282,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13282,train,13282,语音声音调低导航声音调低,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13283,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13283,train,13283,关闭全车座椅通风留下主驾座椅通风,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13284,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13284,train,13284,帮我降一点右前车窗,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13285,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13285,train,13285,座椅腰托下腰托往后,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13286,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13286,train,13286,关闭所有窗户打开座椅通风,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13287,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13287,train,13287,蓝莓酱蒸蛋糕,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13288,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13288,train,13288,奶酪冰皮月饼,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13289,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13289,train,13289,江苏省与英国的华盛顿间是多长时差,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13290,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13290,train,13290,查一下车内细颗粒物,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13291,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13291,train,13291,显示页关闭,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13292,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13292,train,13292,亚洲的时间,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13293,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13293,train,13293,限行吗明天,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13294,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13294,train,13294,导航我要去高德上一个歌,2,0,False,地图|音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13295,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13295,train,13295,给我听首热门翻唱榜里面的音乐,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13296,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13296,train,13296,上一个座椅按摩模式,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13297,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13297,train,13297,设置驻车舒享半小时,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13298,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13298,train,13298,收音机吗,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13299,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13299,train,13299,想取消导航,1,0,False,地图,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13300,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13300,train,13300,遮阳帘全开继续播放音乐,2,1,True,车载控制|音乐,mixed_domain_example,manual_review,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13301,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13301,train,13301,钥匙解锁只开主驾门,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13302,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13302,train,13302,打开后排座空调调到二十度,1,1,True,车载控制,split_sens_gt_semantic_units,manual_review,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13303,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13303,train,13303,设置营养蒸一百度,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13304,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13304,train,13304,今天有什么推荐的电视剧,1,0,False,影视,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13305,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13305,train,13305,一百等于多少减三,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13306,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13306,train,13306,电动门关闭,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13307,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13307,train,13307,显示导航收藏夹,1,0,False,地图,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13308,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13308,train,13308,江苏省与英国的华盛顿之间相差多少钟头,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13309,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13309,train,13309,请帮我检查下无线网络当前的情况怎样,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13310,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13310,train,13310,烤串拼盘的菜谱,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13311,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13311,train,13311,切换最低档星空顶亮度,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13312,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13312,train,13312,开始切换风扇方向将车内设置为左右扫风模式,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13313,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13313,train,13313,我要听童心向党,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13314,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13314,train,13314,线条灯的亮度到最亮,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13315,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13315,train,13315,重复播放这个戏曲,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13316,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13316,train,13316,李白描写月亮的诗里面的名句,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13317,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13317,train,13317,屏幕调成深色模式变成最暗,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13318,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13318,train,13318,关闭后排电视,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13319,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13319,train,13319,我想要播放流行榜中的歌,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13320,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13320,train,13320,替我继续播放新闻,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13321,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13321,train,13321,关闭通风恢复副驾座椅,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13322,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13322,train,13322,怎样设置避开限行,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13323,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13323,train,13323,茅台的总市值是多少,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13324,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13324,train,13324,导航回家打开空调,2,1,True,地图|车载控制,mixed_domain_example,manual_review,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13325,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13325,train,13325,放一首热门翻唱里的歌,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13326,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13326,train,13326,我要来首歌曲满眼皆是你音乐,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13327,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13327,train,13327,关闭后方交通穿行提示,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13328,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13328,train,13328,把电视机返回上一页,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13329,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13329,train,13329,我要听米小圈上学,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13330,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13330,train,13330,空调打开到二十二度空调避开人吹,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13331,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13331,train,13331,我想播放热门翻唱里的歌曲,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13332,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13332,train,13332,葱香虾仁,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13333,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13333,train,13333,我要听ITS ME,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13334,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13334,train,13334,关闭低速报警把空调调到二挡,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13335,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13335,train,13335,给我放刘德华的同化我,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13336,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13336,train,13336,我非常想知道一千个三相加的和结果等于多少,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13337,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13337,train,13337,请播放一首作品阿拉蕾音乐,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13338,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13338,train,13338,打开空调关闭前排车窗,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13339,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13339,train,13339,腊味合蒸,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13340,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13340,train,13340,我需要途径人民广场,1,0,False,地图,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13341,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13341,train,13341,放歌神曲的,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13342,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13342,train,13342,给我播放歌曲桃克希克的爱PART二,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13343,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13343,train,13343,激活弹射起步功能,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13344,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13344,train,13344,十除以五的倒数,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13345,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13345,train,13345,关闭低速提示音打开蓝牙音乐,2,1,True,车载控制|音乐,mixed_domain_example,manual_review,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13346,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:13346,train,13346,关闭所有窗户打开空调,2,2,True,车载控制,,candidate,
